RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1884189300,34757157812196278502541452093,3562177088858832189,1869885300,8678483994702985277,3623486969687260477,1867409213,1869036861,1884372285,1883323709,1883323709,1884372285,8092522581656158525,1
1884189299,34757157812184150893598823741,844716349,1869902442,3473737896946584693,3473525673970054005,1886680893,1869036861,1884372285,1886862653,1884372285,1884372285,8242769746093040445,0
1884189290,34757157812117995426471699261,15299330317877706903673847101,1867409012,8678483994702985277,3473525673970054005,1882809149,1886862653,1884372285,1886862653,1883323709,1883323709,8236577335244708157,0
1884189289,34757157830719584057680552765,15562758050879530396376579389,1866036852,3473737896946584693,3473525673970054005,1869903677,1870085437,8236637799792928573,1883323709,1884372285,1883323709,8092457766303646585,0
1884188274,34757157627661263984136770877,15299435446104926509179615293,1866037873,14990006938789327562078240061,3473525673970054005,1886680893,1867595069,8092462134267172665,1883323709,1884372285,1884372285,8092466536625433912,0
1884188273,34757157812256204085296709949,36963365952933178342225097289,1869887347,8678483994702985277,3473525673970054005,1882796093,1870085437,8092457744813090103,1883323709,1884372285,1883323709,8242843460616742717,0
1884188272,34757157812200740320741310781,2003792249,1866032758,3473737896946584693,3623486969687260477,1886664765,1886862653,1884372285,1886862653,1883323709,1884372285,8242847867239221565,0
1884188271,34757157812124183812886710589,8600241600480627833,1919168370,3473737896946584693,3473525673970054005,1868847421,1869036861,8092457714748311352,1883323709,1884372285,1884372285,8026657471446339901,0
1884188278,34757157812272802321402773821,861564733,1869886321,8678483994702985277,3473525673970054005,1886677821,1886862653,1884372285,1886862653,1883323709,1883323709,8092457757727678776,0
1884188277,34757157812184179764366570301,36936567722092564691705610557,1866032751,8678483994702985277,3623486969687260477,1882806589,1884372285,8092540199610959669,1883323709,1883323709,1884372285,8020473835267640637,1
1884188276,34757157830719559572120891197,37272869704207981899750522173,1866034802,14990006938789327562078240061,3623486969687260477,1886663741,1916878141,8092462160035605881,1886862653,1883323709,1883323709,8092540173858988335,0
1884188275,34757157793671264606996284733,36936567740477711946515692861,1869885302,14990006938789327562078240061,3473525673970054005,1882813245,1869036861,8092466532316171055,1883323709,1883323709,1884372285,8092527009763575604,1
1884188266,34757157830719588120736388413,37201382705280716112231298877,1866020725,8678483994702985277,3473525673970054005,1868837949,1916878141,8092457710453343028,1883323709,1883323709,1884372285,8092513832807786873,0
1884188265,34757157830643002797975879997,8672069422312469565,1866034803,8678483994702985277,3473525673970054005,1886673213,1886862653,1884372285,1886862653,1883323709,1884372285,8026592608850231613,1
1884187250,34757157812112075694487528253,8606171288184503613,1866032752,14990006938789327562078240061,3623486969687260477,1882813245,1916878141,8020464987598972733,1886862653,1884372285,1884372285,8020482614146192701,0
1884187249,34757157830719574926576206141,15891587035883049149763370301,1868850806,3473737896946584693,3473525673970054005,1882806589,1867595069,8092540212476265263,1883323709,1883323709,1884372285,8092527035520467768,0
1884187248,34757157812112084499157565757,2020634929,1866019690,14990006938789327562078240061,3623486969687260477,1882810173,1866546493,8236646570100745021,1886862653,1883323709,1884372285,8092531429301709113,0
1884187247,34757157812184133301410349373,8811648291699113277,1868850802,14990006938789327562078240061,3623486969687260477,1868854077,1884174397,8092462108514142074,1883323709,1883323709,1884372285,8020478224687512893,1
1884187254,34757157830719579363295578429,8600011828339227965,1867410026,3473737896946584693,3623486969687260477,1886664765,1867595069,8092526979702678837,1883323709,1883323709,1884372285,8092466536607280440,0
1884187253,34757157812118004222529788221,8661622146360360253,1867396976,3473737896946584693,3623486969687260477,1868838973,1866546493,1884372285,1886862653,1883323709,1883323709,8092535823040336696,0
1884187252,34757157793737406811299345213,808808253,1868850806,8678483994702985277,3473525673970054005,1886678845,1869036861,8092540199628793210,1883323709,1883323709,1883323709,8086611637226791741,0
1884187251,34757157812200757908618047293,861487421,1867396978,3473737896946584693,3473525673970054005,1886664765,1884372285,1884372285,1886862653,1883323709,1883323709,8092540212493046580,0
1884187242,34757157793809451206884942653,15608834014411544766269970260,1866018676,14990006938789327562078240061,3623486969687260477,1886677821,1866546493,8092513824217850233,1886862653,1884372285,1884372285,8092522581638337334,0
1884187241,34757157793743313404942574397,15299212184805645549737096253,1867407987,8678483994702985277,3473525673970054005,1868838973,1917926717,8092457744842778932,1883323709,1884372285,1883323709,8236651006820177213,0
1884186226,34757157812118004239709655357,15254799656477336652804603197,1869902454,14990006938789327562078240061,3473525673970054005,1867411261,1885814077,8092527014059919226,1883323709,1883323709,1884372285,8242765352311143741,1
1884186225,34757157793665369004177185085,8661622099127784501,1919185522,8678483994702985277,3473525673970054005,1868853053,1886862653,8092462138563576630,1883323709,1883323709,1883323709,8092513841414491453,0
1884186224,34757157793826095635379680061,3700403606239264061,1867396978,3473737896946584693,3623486969687260477,1866035005,1886862653,1884372285,1886862653,1883323709,1883323709,8026653077713011005,0
1884186223,34757157812117986681870443325,15608938091157712427578258760,1869900394,14990006938789327562078240061,3473525673970054005,1868853053,1883323709,8092527009746801463,1886862653,1883323709,1884372285,8092522637486869302,0
1884186230,34757157627644639656071881533,8602835395707689277,1866037876,3473737896946584693,3623486969687260477,1868836925,1886862653,1884372285,1886862653,1883323709,1883323709,8020473839544780093,0
1884186229,34757157793665373402206917949,3562139722692585277,1919168374,3473737896946584693,3473525673970054005,1867397181,1867595069,1884372285,1883323709,1883323709,1883323709,8242839071144099133,1
1884186228,34757157812184155240105726269,3562177114726750525,1867396982,3473737896946584693,3623486969687260477,1886662717,1917926717,1884372285,1886862653,1883323709,1884372285,8236646570116143421,0
1884186227,34757157793749492935154292029,8602835395707747645,1869904498,3473737896946584693,3473525673970054005,1886673213,1883323709,8236629012273055037,1883323709,1883323709,1884372285,8092513841410627371,0
1884186218,34757157793681984841073510717,3473475362743598397,1867395957,8678483994702985277,3473525673970054005,1886676797,1884372285,1884372285,1883323709,1884372285,1883323709,8092540208198078262,0
1884186217,34757157793671280000146166077,15562759157175296648356836413,1866020724,8678483994702985277,3623486969687260477,1886664765,1866546493,1884372285,1886862653,1884372285,1883323709,8092513832787134330,0
1884185202,34757157830719574943772855613,8600319713089109309,1866032755,14990006938789327562078240061,3473525673970054005,1886679869,1869036861,8092466540905065850,1886862653,1883323709,1884372285,8092535780086801711,0
1884185201,34757157793671280275040849213,15608778673947683243731149629,1869887349,3473737896946584693,3473525673970054005,1868837949,1917926717,8020469415708874045,1886862653,1884372285,1884372285,8236577296609267005,1
1884185200,34757157793749492651735339325,3490344920558224493,1867396976,3473737896946584693,3473525673970054005,1886677821,1885814077,8242843439109724477,1886862653,1883323709,1884372285,8092522628899754301,0
1884185199,34757157793737426898843552061,14989788584694964115849491025,1868851817,3473737896946584693,3623486969687260477,1868838973,1883323709,1884372285,1886862653,1884372285,1884372285,8092466562410637625,0
1884185206,34757157793681951855708949821,8672036733316319549,1866018673,3473737896946584693,3623486969687260477,1886662717,1917926717,8236655400552123709,1883323709,1883323709,1884372285,8242834617262299453,0
1884185205,34757157812196278498263255357,15300402295013883135938681149,1867409010,8678483994702985277,3623486969687260477,1882806589,1916878141,8014497980943320381,1886862653,1883323709,1884372285,8092462112794829112,0
1884185204,34757157830702957247154578237,15253390933690682200496431933,1919168371,3473737896946584693,3623486969687260477,1886678845,1885814077,8092522637489695031,1883323709,1883323709,1883323709,1866018674,0
1884185203,34757157812124197007027299133,3623501525309929533,1866020724,8678483994702985277,3473525673970054005,1886662717,1870085437,1884372285,1886862653,1883323709,1883323709,8026675067929837885,0
1884185194,34757157793749525924845928765,37272647882116614303125164872,1869886321,14990006938789327562078240061,3623486969687260477,1886676797,1885814077,8092457753418747703,1883323709,1883323709,1883323709,8092531382040291638,0
1884185193,34757157812184170680497819965,15847134182694688314536443197,1867394929,3473737896946584693,3623486969687260477,1867409213,1884174397,1884372285,1886862653,1883323709,1883323709,8026657441400838461,0
1882795890,34757157627644634965981943101,8589564277460186937,1867395953,3473737896946584693,3623486969687260477,1886678845,1870085437,8236642223593834813,1883323709,1883323709,1884372285,8092457766321482557,0
1882795889,34757157812128704686907146557,15299435446089519082656920900,1919185522,8678483994702985277,3623486969687260477,1886664765,1886862653,8092535810138658615,1883323709,1883323709,1883323709,8020456234491002173,0
1882795888,34757157812118000159492099389,3689979918197144893,1869902441,3473737896946584693,3623486969687260477,1868836925,1867595069,8092457762009730871,1883323709,1884372285,1883323709,8092462142876370809,0
1882795887,34757157812128687412499798333,861499197,1867396980,8678483994702985277,3623486969687260477,1867397181,1866546493,1884372285,1883323709,1884372285,1883323709,8092535823019693867,1
1882795894,34757157793671275881268670269,3634201994000158833,1869887345,3473737896946584693,3473525673970054005,1886675773,1886862653,8092462108499857205,1886862653,1883323709,1883323709,8092535801564452157,1
1882795893,34757157812118019954997415229,14989930218708718009145972552,1867396976,8678483994702985277,3623486969687260477,1886680893,1885814077,8092522628898317625,1883323709,1883323709,1884372285,8236651011115140413,0
1882795892,34757157793749501447796257597,863006525,1867412082,3473737896946584693,3623486969687260477,1886676797,1885814077,1884372285,1883323709,1883323709,1883323709,8092522581653676343,0
1882795891,34757157793737406811280130365,15563075371766542066523593021,1866018666,8678483994702985277,3473525673970054005,1868837949,1885814077,8242821466073811261,1883323709,1884372285,1884372285,8092513785545312047,1
1882795882,34757157812196278455315025213,15299273594521098635799117117,1866020714,3473737896946584693,3623486969687260477,1886679869,1866546493,8092540229689692975,1883323709,1883323709,1883323709,8092531412121834287,0
1882795881,34757157812272819905047776573,15891585873738148054794583357,1866036847,3473737896946584693,3623486969687260477,1868853053,1866546493,1884372285,1883323709,1883323709,1884372285,8092535805856596788,1
1882797938,34757157812112088901547939133,3483922952296545597,1866033777,3473737896946584693,3623486969687260477,1868853053,1886862653,8092457757696942393,1883323709,1884372285,1883323709,8092531382024889647,0
1882797937,34757157793737402421825983805,36937756411556143006289787210,1866032745,14990006938789327562078240061,3623486969687260477,1886680893,1886862653,8092527014079185711,1886862653,1883323709,1884372285,8092526979684855094,0
